mojoTitle, rtTitle, year, found, rtID
"Robot & Frank",Robot & Frank,2012,True,771265601
"Raiders of the Lost Ark (IMAX)",,2012,False,
"Celeste and Jesse Forever",Celeste and Jesse Forever,2012,True,771266291
"Jab Tak Hai Jaan",Jab Tak Hai Jaan,2012,True,771314594
"Albert Nobbs",,2012,False,
"Talaash",Talaash,2012,True,771319776
"Barfi!",Barfi!,2012,True,771257851
"Samsara",Samsara,2012,True,771254097
"Girl in Progress",Girl In Progress,2012,True,771266642
"Jiro Dreams of Sushi",Jiro Dreams of Sushi,2012,True,771237317
"Ruby Sparks",Ruby Sparks,2012,True,771272475
"Dabangg 2",Dabangg 2,2012,True,771322655
"The Queen of Versailles",The Queen of Versailles,2012,True,771266152
"Ek Tha Tiger",Ek Tha Tiger,2012,True,771307272
"Sleepwalk with Me",Sleepwalk With Me,2012,True,771267283
"Rust and Bone",De rouille et d'os (Rust and Bone),2012,True,771303199
"Monsieur Lazhar (U.S.-only)",Monsieur Lazhar,2012,True,771253439
"Footnote",,2012,False,
"Killer Joe",Killer Joe,2012,True,771210952
"Agneepath",Agneepath,2012,True,771248370
"English Vinglish",English Vinglish,2012,True,771308462
"Crooked Arrows",Crooked Arrows,2012,True,771304937
"Hysteria",,2012,False,
"Housefull 2",Housefull 2: The Dirty Dozen,2012,True,771271134
"2012 Oscar Nominated Short Films",,2012,False,
"Your Sister's Sister",Your Sister's Sister,2012,True,771251352
"Singin' In the Rain (2012 re-release)",Singin' in the Rain: Raining on a New Generation,2012,True,771309605
"Farewell My Queen",Farewell  My Queen,2012,True,771267577
"A Late Quartet",A Late Quartet,2012,True,771314091
"A Royal Affair",A Royal Affair,2012,True,771271497
"The Dark Knight (2012 re-release)",The Dark Knight Rises,2012,True,771041731
"Batman Begins (2012 re-release)",Batman Begins And The Dark Knight Double Feature,2012,True,771311659
"Kid With a Bike",,2012,False,
"Marley",Marley,2012,True,771269025
"Chasing Ice",Chasing Ice,2012,True,771267237
"Air Racers 3D",Air Racers 3D,2012,True,771270982
"The Other Son",The Other Son,2012,True,771313869
"For a Good Time  Call... ",For a Good Time  Call...,2012,True,771266667
"Take This Waltz",Take This Waltz,2012,True,771249650
"Cocktail (2012)",Cocktail,2012,True,771309869
"Bol Bachchan",Bol Bachchan,2012,True,771308519
"Woman Thou Art Loosed!: On the 7th Day",Woman Thou Art Loosed: On the 7th Day,2012,True,771268172
"Headhunters",Headhunters,2012,True,771254142
"Ek Main Aur Ekk Tu",EK MAIN AIR EKK TU,2012,True,771240385
"Casablanca (2012 re-release)",Casablanca: An Unlikely Classic,2012,True,771271550
"The Deep Blue Sea",The Deep Blue Sea,2012,True,771249697
"Oogieloves In The BIG Balloon Adventure",The Oogieloves in The Big Balloon Adventure,2012,True,771268453
"In Darkness",In Darkness,2012,True,771249767
"Diana Vreeland: The Eye Has to Travel",Diana Vreeland: The Eye Has To Travel,2012,True,771260576
"First Position",,2012,False,
"Barbara",Barbara,2012,True,771270396
"Damsels in Distress",Damsels in Distress,2012,True,771249768
"Unconditional",Unconditional,2012,True,771316106
"Burn",Burn,2012,True,771258855
"Rampart",Rampart,2012,True,771253814
"Masquerade (2012)",Masquerade,2012,True,771315868
"The Imposter",The Imposter,2012,True,771266109
"Bill W.",Bill W.,2012,True,771306785
"Darling Companion",Darling Companion,2012,True,771209745
"Thin Ice",Thin Ice,2012,True,771265644
"Teri Meri Kahaani",Teri Meri Kahaani,2012,True,771307950
"Meerkats",Meerkats 3D,2012,True,771308479
"Rowdy Rathore",Rowdy Rathore,2012,True,771257751
"Son of Sardaar",Son Of Sardaar,2012,True,771320299
"Cosmopolis",Cosmopolis,2012,True,771225278
"Coriolanus",,2012,False,
"On the Road",On the Road,2012,True,771041998
"Agent Vinod",Agent Vinod,2012,True,771267336
"The Paperboy",The Paperboy,2012,True,771247910
"The Thieves",The Thieves,2012,True,771314161
"Student of the Year",Student of the Year,2012,True,771313158
"The Polar Express (2012 re-issue)",,2012,False,
"Holy Motors",Holy Motors,2012,True,771306082
"2 Days in New York",2 Days in New York,2012,True,771266271
"Not Fade Away",Not Fade Away,2012,True,771312792
"Heroine",Heroine,2012,True,771257858
"Blue Like Jazz",Blue Like Jazz,2012,True,771269304
"Peace  Love and Misunderstanding",Peace  Love  & Misunderstanding,2012,True,771208558
"Thunderstruck",Thunderstruck,2012,True,771311086
"W.E.",,2012,False,
"Undefeated (2012)",,2012,False,
"Vicky Donor",Vicky Donor,2012,True,771304825
"We Have a Pope",We Have a Pope,2012,True,771242470
"Being Flynn",Being Flynn,2012,True,771234601
"Ai Weiwei: Never Sorry",Ai Weiwei: Never Sorry,2012,True,771267229
"Where Do We Go Now?",Where Do We Go Now?,2012,True,771244204
"Shut Up and Play the Hits",Shut Up and Play the Hits,2012,True,771266237
"Delicacy",Delicacy,2012,True,771247386
"The Flat",The Flat,2012,True,771308571
"Bachelorette",Bachelorette,2012,True,771266282
"Ferrari Ki Sawaari",Ferrari Ki Sawaari,2012,True,771306697
"Seeking Justice",Seeking Justice,2012,True,770875167
"Sound of My Voice",Sound of My Voice,2012,True,771224754
"Detropia",Detropia,2012,True,771267241
"The Well-Digger's Daughter",The Well-Digger's Daughter,2012,True,771234612
"Khiladi 786",Khiladi 786,2012,True,771317980
"Smashed",Smashed,2012,True,771266233
"Piranha 3DD",,2012,False,
"The Oranges",The Oranges,2012,True,771252707
"The Lady",The Lady,2012,True,771235437
"Branded",Branded,2012,True,771307091
"Chico & Rita",Chico & Rita,2012,True,771208474
"A Werewolf Boy",A Werewolf Boy,2012,True,771315155
"Red Hook Summer",Red Hook Summer,2012,True,771266153
"Liberal Arts",Liberal Arts,2012,True,771266121
"The Central Park Five",The Central Park Five,2012,True,771307293
"Compliance",Compliance,2012,True,771267239
"The Salt of Life",The Salt of Life,2012,True,770853095
"Back to 1942",Back to 1942,2012,True,771321508
"The Flowers of War",,2012,False,
"West of Memphis",West of Memphis,2012,True,771264713
"A Cat in Paris",A Cat in Paris,2012,True,771217935
"Love (2012)",Love,2012,True,771268562
"Stolen (2012)",Stolen,2012,True,771309696
"Something From Nothing: The Art of Rap",Something from Nothing: The Art of Rap,2012,True,771266232
"Bully (2012)",Bully,2012,True,771239477
"Love in the Buff",Love in the Buff,2012,True,771269819
"Boy (2012)",Boy,2012,True,771257749
"Chicken with Plums",Chicken with Plums,2012,True,771251479
"Lola Versus",Lola Versus,2012,True,771271759
"Keep the Lights On",,2012,False,
"The Waiting Room",The Waiting Room,2012,True,771306296
"My Uncle Rafael",My Uncle Rafael,2012,True,771310394
"Gerhard Richter Painting",,2012,False,
"Trishna",,2012,False,
"Middle of Nowhere (2012)",Middle of Nowhere,2012,True,771266910
"Elena",Elena,2012,True,771243569
"Tezz",Tezz,2012,True,771305760
"The Viral Factor",The Viral Factor,2012,True,771265549
"Brooklyn Castle",Brooklyn Castle,2012,True,771271065
"Neil Young Journeys",Neil Young Journeys,2012,True,771253836
"Thaandavam",Thaandavam,2012,True,771316083
"Tai Chi Zero",Tai Chi Zero,2012,True,771313762
"Polisse",,2012,False,
"Somewhere Between",Somewhere Between,2012,True,771240893
"The House I Live In",The House I Live In,2012,True,771266105
"The Hunger Games: Catching Fire",The Hunger Games: Catching Fire,2013,True,771250004
"Iron Man 3",Iron Man 3,2013,True,771217285
"Frozen",Frozen,2013,True,771246543
"Despicable Me 2",Despicable Me 2,2013,True,771245727
"Man of Steel",Man of Steel,2013,True,770678819
"Gravity",Gravity,2013,True,771205997
"Monsters University",Monsters University,2013,True,771238418
"The Hobbit: The Desolation of Smaug",The Hobbit: The Desolation Of Smaug,2013,True,771315407
"Fast & Furious 6",Fast & Furious 6,2013,True,771246668
"Oz The Great and Powerful",Oz the Great and Powerful,2013,True,771211175
"Star Trek Into Darkness",Star Trek Into Darkness,2013,True,771190753
"Thor: The Dark World",Thor: The Dark World,2013,True,771247277
"World War Z",World War Z,2013,True,770785616
"The Croods",The Croods,2013,True,770818015
"The Heat",The Heat,2013,True,771308691
"We're the Millers",We're The Millers,2013,True,771318592
"American Hustle",American Hustle,2013,True,771352406
"The Great Gatsby (2013)",The Great Gatsby,2013,True,771240552
"The Conjuring",The Conjuring,2013,True,771312656
"Identity Thief",Identity Thief,2013,True,771270981
"Grown Ups 2",Grown Ups 2,2013,True,771267074
"The Wolverine",The Wolverine,2013,True,771193517
"Anchorman 2: The Legend Continues",Anchorman 2: The Legend Continues,2013,True,771303861
"Lone Survivor",Lone Survivor,2013,True,771356130
"G.I. Joe: Retaliation",G.I. Joe: Retaliation,2013,True,771241227
"Cloudy with a Chance of Meatballs 2",Cloudy with a Chance of Meatballs 2,2013,True,771271679
"Now You See Me",Now You See Me,2013,True,771245005
"The Wolf of Wall Street",The Wolf of Wall Street,2013,True,771305721
"Lee Daniels' The Butler",Lee Daniels' The Butler,2013,True,771271571
"The Hangover Part III",The Hangover Part III,2013,True,771268395
"Epic",Epic,2013,True,771249677
"Captain Phillips",Captain Phillips,2013,True,771264988
"Jackass Presents: Bad Grandpa",Jackass Presents: Bad Grandpa,2013,True,771360997
"Pacific Rim",Pacific Rim,2013,True,771235120
"This is the End",This Is the End,2013,True,771303549
"Olympus Has Fallen",Olympus Has Fallen,2013,True,771320125
"42",42,2013,True,771305747
"Elysium",Elysium,2013,True,771235149
"Planes",Planes,2013,True,771312196
"The Lone Ranger",The Lone Ranger,2013,True,771017189
"Oblivion",Oblivion,2013,True,771245728
"Insidious Chapter 2",Insidious: Chapter 2,2013,True,771321870
"Saving Mr. Banks",Saving Mr. Banks,2013,True,771318858
"Turbo",Turbo,2013,True,771235150
"2 Guns",2 Guns,2013,True,771310388
"White House Down",White House Down,2013,True,771307102
"Mama",Mama,2013,True,771313372
"Safe Haven",Safe Haven,2013,True,770893918
"The Smurfs 2",The Smurfs 2,2013,True,771251238
"The Best Man Holiday",The Best Man Holiday,2013,True,771325911
"Percy Jackson: Sea of Monsters",Percy Jackson: Sea of Monsters,2013,True,771257656
"A Good Day to Die Hard",A Good Day To Die Hard,2013,True,771257607
"Warm Bodies",Warm Bodies,2013,True,771238285
"Jack the Giant Slayer",Jack the Giant Slayer,2013,True,771189410
"The Purge",The Purge,2013,True,771322400
"Last Vegas",Last Vegas,2013,True,771315525
"Ender's Game",Ender's Game,2013,True,770673035
"Prisoners",Prisoners,2013,True,771318590
"After Earth",After Earth,2013,True,771268396
"The Secret Life of Walter Mitty",The Secret Life Of Walter Mitty,2013,True,771308687
"Escape From Planet Earth",Escape From Planet Earth,2013,True,771267600
"12 Years a Slave",12 Years a Slave,2013,True,771316210
"Free Birds",Free Birds,2013,True,771321655
"Hansel and Gretel: Witch Hunters",Hansel and Gretel: Witch Hunters,2013,True,771225176
"Evil Dead (2013)",Evil Dead,2013,True,771264989
"Red 2",Red 2,2013,True,771259543
"Tyler Perry's A Madea Christmas",Tyler Perry's A Madea Christmas,2013,True,771320506
"Tyler Perry's Temptation: Confessions of a Marriage Counselor",Temptation,2013,True,771265737
"The Call",The Call,2013,True,771324197
"Pain and Gain",Pain & Gain,2013,True,771269751
"Gangster Squad",Gangster Squad,2013,True,771256131
"Jurassic Park 3D",,2013,False,
"The Internship",The Internship,2013,True,771308218
"Instructions Not Included",Instructions Not Included,2013,True,771354437
"Snitch",Snitch,2013,True,771316320
"Riddick",Riddick,2013,True,771267761
"A Haunted House",A Haunted House,2013,True,771316451
"47 Ronin",47 Ronin,2013,True,771218291
"August: Osage County",August: Osage County,2013,True,771188478
"Philomena",Philomena,2013,True,771357237
"The Family (2013)",The Family,2013,True,771318063
"Walking with Dinosaurs",Walking With Dinosaurs,2013,True,771249781
"Carrie (2013)",Carrie,2013,True,771305077
"Texas Chainsaw 3D",Texas Chainsaw,2013,True,771247162
"R.I.P.D.",R.I.P.D.,2013,True,771246669
"Blue Jasmine",Blue Jasmine,2013,True,771324609
"Kevin Hart: Let Me Explain",Kevin Hart: Let Me Explain,2013,True,771324610
"Side Effects (2013)",Side Effects,2013,True,771305509
"Scary Movie 5",Scary Movie 5,2013,True,770771666
"The Mortal Instruments: City of Bones",The Mortal Instruments: City of Bones,2013,True,771312512
"Delivery Man",Delivery Man,2013,True,771320475
"Grudge Match",Grudge Match,2013,True,771325419
"One Direction: This is Us",One Direction: This Is Us,2013,True,771308621
"Kick-Ass 2",Kick-Ass 2,2013,True,771313870
"Dallas Buyers Club",Dallas Buyers Club,2013,True,771358464
"Rush (2013)",Rush,2013,True,771313374
"The Host (2013)",The Host,2013,True,771247145
"The World's End",The World's End,2013,True,770783489
"21 and Over",21 And Over,2013,True,771304584
"Her (2013)",Her,2013,True,771356295
"Escape Plan",Escape Plan,2013,True,771269520
"Don Jon",Don Jon,2013,True,771325165
"The Incredible Burt Wonderstone",The Incredible Burt Wonderstone,2013,True,771318588
"The Big Wedding",The Big Wedding,2013,True,771313129
"Mud",Mud,2013,True,771307452
"Baggage Claim",Baggage Claim,2013,True,771324931
"The Way  Way Back",The Way Way Back,2013,True,771324097
"The Book Thief",The Book Thief,2013,True,771324789
"The Place Beyond the Pines",,2013,False,
"Homefront",Homefront,2013,True,771313213
"Broken City",Broken City,2013,True,771251147
"Beautiful Creatures (2013)",Beautiful Creatures,2013,True,771269779
"Runner Runner",Runner Runner,2013,True,771312605
"You're Next",You're Next,2013,True,771253825
"Quartet",Quartet,2013,True,771269968
"Admission",Admission,2013,True,771306302
"Nebraska",Nebraska,2013,True,771355253
"Parker",Parker,2013,True,771240423
"Enough Said",Enough Said,2013,True,771356817
"Dark Skies",Dark Skies,2013,True,771317035
"The Counselor",The Counselor,2013,True,771324694
"Jobs",Jobs,2013,True,771322809
"Fruitvale Station",Fruitvale Station,2013,True,771324998
"About Time",About Time,2013,True,771312195
"The Last Exorcism Part II",The Last Exorcism Part II,2013,True,771321134
"Spring Breakers",Spring Breakers,2013,True,771307054
"Inside Llewyn Davis",Inside Llewyn Davis,2013,True,771322701
"The Last Stand",The Last Stand,2013,True,771249652
"Out of the Furnace",Out of the Furnace,2013,True,771304691
"Dead Man Down",Dead Man Down,2013,True,771310807
"Getaway (2013)",Getaway,2013,True,771319941
"Bullet to the Head",Bullet to the Head,2013,True,771252547
"Tyler Perry Presents Peeples",,2013,False,
"Battle of the Year",Battle of the Year,2013,True,771254655
"Movie 43",Movie 43,2013,True,771223474
"Mandela: Long Walk to Freedom",Mandela: Long Walk to Freedom,2013,True,771351626
"Before Midnight",Before Midnight,2013,True,771315620
"Dhoom 3",Dhoom 3,2013,True,771316830
"Machete Kills",Machete Kills,2013,True,771306017
"Paranoia",Paranoia,2013,True,771307730
"Black Nativity",Black Nativity,2013,True,771351906
"The Spectacular Now",The Spectacular Now,2013,True,771323738
"The Grandmaster",The Grandmaster,2013,True,771323481
"All Is Lost",All Is Lost,2013,True,771354992
"Believe",Justin Bieber's Believe,2013,True,771354690
"The Bling Ring",The Bling Ring,2013,True,771270972
"Pulling Strings",Pulling Strings,2013,True,771361014
"Closed Circuit",Closed Circuit,2013,True,771319969
"The Wizard of Oz (3D/IMAX)",,2013,False,
"Chennai Express",Chennai Express,2013,True,771359470
"The Company You Keep",The Company You Keep,2013,True,771249150
"20 Feet from Stardom",20 Feet From Stardom,2013,True,771325066
"Much Ado About Nothing (2013)",Much Ado About Nothing,2013,True,771259412
"Frances Ha",Frances Ha,2013,True,771315440
"Yeh Jawaani Hai Deewani",Yeh Jawaani Hai Deewani,2013,True,771352819
"Jerusalem",Jerusalem,2013,True,771361579
"The To-Do List",,2013,False,
"Metallica Through the Never",Metallica Through the Never,2013,True,771324948
"Emperor",Emperor,2013,True,771315558
"Stand Up Guys",Stand Up Guys,2013,True,771269006
"The Fifth Estate",The Fifth Estate,2013,True,771325416
"Top Gun 3D",,2013,False,
"In a World",In a World...,2013,True,771325011
"Home Run",Home Run,2013,True,771351022
"The Great Beauty",,2013,False,
"Filly Brown",Filly Brown,2013,True,771267247
"Ram-Leela",RamLeela,2013,True,771366386
"Grace Unplugged",Grace Unplugged,2013,True,771353858
"The Sapphires",,2013,False,
"The Gatekeepers",The Gatekeepers,2013,True,771315180
"I'm In Love With a Church Girl",I'm In Love With A Church Girl,2013,True,771352886
"No (2013)",No,2013,True,771307335
"Trance",Trance,2013,True,771242306
"The East",The East,2013,True,771324993
"Renoir",Renoir,2013,True,771307892
"The Christmas Candle",The Christmas Candle,2013,True,771359569
"Blue Is the Warmest Color",Blue Is The Warmest Color,2013,True,771355257
"Oldboy (2013)",Oldboy,2013,True,771319570
"Krrish 3",Krrish 3,2013,True,771362868
"Austenland",Austenland,2013,True,771324973
"The Saratov Approach",The Saratov Approach,2013,True,771361816
"2013 Oscar Nominated Short Films",Oscar Nominated Short Films 2013: Documentary  The: Program 2,2013,True,771350139
"Blackfish",Blackfish,2013,True,771324976
"The Iceman (2013)",The Iceman,2013,True,771302901
"Journey to the South Pacific",Journey to the South Pacific,2013,True,771364815
"Fill the Void",Fill the Void,2013,True,771315025
"Girl Rising",Girl Rising,2013,True,771323816
"The Attack",The Attack,2013,True,771315283
"Stoker",Stoker,2013,True,771312246
